Phrase,TextRankScore,RakeDegScore,RakeFreqScore,RakeDBFScore,ActualTweet
romney's red tie really brings ,15.914397,781,278,13.552173,
mitt romney's plans ,15.90355,2018,628,9.035794,
kick romney ass n ,15.895611,1991,704,11.572655,
mitt romney's joke ,15.883207,2033,639,8.755794,
republican calls obama's economic policies trickle ,15.864263,537,218,15.28014,
friends know president obamas plan ,15.833532,1294,588,10.791304,
obama just won ,15.825551,2698,1047,7.375,
#denverdebate obama starts ,15.824149,2339,917,7.532717,
poor michelle obama ,15.804789,2375,934,7.103202,
obama education ,15.796771,2299,911,4.683904,
nc debate watch party people ,15.777377,1113,490,14.689909,
obama stop talking ,15.774478,2263,898,6.699023,
great romney zingers ,15.747493,2014,720,6.885739,
barack obama ,15.709021,2466,934,5.940122,
alegeri sua barack obama ,15.709021,2474,936,13.940122,
last canadian elxn debate candidates got ,15.706609,891,416,17.182418,
crosses fingers please allow romney ,15.688929,2037,721,15.35601,
romney just refer ,15.673804,2464,880,7.80321,
just win obama ,15.66864,2701,1052,6.732143,
wish michelle obama ,15.668099,2388,948,6.50776,
young people obama ,15.65217,2406,947,7.337446,
major difference obama wants ,15.651349,2276,902,8.77381,
many zingers romney ,15.651116,1994,710,6.975829,
first presidential debate o ,15.61733,1474,615,9.772544,
obama just spent ,15.588357,2702,1047,7.946429,
just wanna see somebody yell something ,15.587911,796,314,16.562917,
lets go romney ,15.57998,2132,764,8.250456,
sorry say romney ,15.500334,2077,749,7.097704,
gonna put obama ,15.470546,2238,886,6.485714,
governor romney said ,15.463782,2143,760,8.048124,
right now romney's opening ,15.441022,741,283,10.288456,
obama begint duidelijk met dat hij een amerika moest leiden ,15.431723,2293,865,75.47381,
romney looks nervous ,15.421055,2095,735,8.103366,
course obama starts answering ,15.297006,2273,896,8.864157,
new gray hairs obama ,15.273716,2304,888,13.738961,
romney wore blue ,15.270582,2026,717,8.097323,
lets go obama ,15.238526,2367,931,7.965103,
jobs #romney going ,15.231881,640,338,5.812497,
daaaang obama looks old ,15.202958,2323,893,13.318013,
obama says thanks ,15.19835,2286,898,6.885963,
sure obama ,15.180699,2251,903,4.192064,
potus said happy anniversary ,15.180465,1170,464,10.507521,
good job mr president ,15.175154,1391,624,8.29623,
obama opening statement ,15.124716,2269,886,7.733487,
romney offering actual human emotions ,15.124168,1989,700,16.115223,
es el primer debate de ,15.110552,864,345,21.668421,
mitt romney's hair ,15.104035,2012,621,9.589127,
romney uses trickle ,15.103637,1998,727,8.348618,
romney just ,15.098561,2448,873,5.517496,
just slay romney ,15.098561,2451,874,8.517496,
just slapped romney ,15.098561,2451,874,8.517496,
romney just threw ,15.098561,2451,874,8.517496,
happy anniversary first thing ,15.06987,1509,603,9.997407,
michelle obama ran ,15.069547,2356,925,7.026279,
romney personal touch ,15.068164,1982,706,6.981593,
romney used trickledown ,15.062719,2004,710,7.721378,
obama just repeats ,15.054182,2687,1042,7.232143,
obama goes first ,15.029107,2673,1046,7.517352,
hear obama speak ,15.025599,2212,877,6.172528,
sociology class watching #debates go ,14.991875,899,448,13.154247,
presidential debate live stream iphone ,14.961264,1151,475,13.689938,
obama's plan tuition low ,14.942064,660,243,10.966037,
glad obama mentioned america ,14.929517,2271,907,8.83124,
wow obama wants ,14.929025,2268,905,6.057143,
mitt begint met felicitaties voor obama's jarig huwelijk ,14.923199,1962,620,50.116978,
romney gives opening arguments ,14.908089,2032,716,12.370355,
let romney prove ,14.896582,2005,711,7.666738,
barak obama barak obama ye ye oh ye ,14.880017,2215,870,12.647143,
see obama ,14.878585,2267,901,4.507963,
mitt romney's pin ,14.866317,2070,631,10.648651,
even mentioned romney ,14.84313,2017,718,7.828073,
said romney ,14.831498,2090,739,5.524314,
romney said ,14.831498,2090,739,5.524314,
mitt #romney ,14.820349,1858,602,5.709083,
michelle obama ,14.818145,2348,921,5.026279,
romney looks focused ,14.817088,2068,722,7.770033,
mitt romney's robotic eyes ,14.808568,1984,616,12.339127,
wife happy anniversary ,14.80607,1083,474,6.53193,
obama looks confident ,14.801122,2310,892,7.818013,
romney tells stories ,14.798021,1976,699,7.642496,
really wish obama ,14.788941,2323,927,6.288624,
us presidential debate ,14.785368,1156,489,7.43747,
#denverdebate romney ,14.77099,2031,721,5.300829,
obama thinks america ,14.767656,2237,895,6.27483,
obama just stuttering ,14.757107,2686,1041,8.232143,
obama just ,14.757107,2683,1040,5.232143,
obama just avoided ,14.757107,2686,1041,8.232143,
obama just scored ,14.757107,2686,1041,8.232143,
mitt romney's eyebrow color ,14.749964,1989,614,11.81135,
#debates potus embracing economic patriotism ,14.728566,673,275,16.485896,
say romney tried ,14.725428,2058,740,7.014371,
obama got ,14.680134,2236,892,4.249451,
hearing romney speak ,14.679438,1958,697,6.611727,
happy anniversary like ,14.678972,1273,525,7.352933,
romney shake hands ,14.651836,1998,701,8.913925,
happy anniversary lol talk ,14.63566,1091,453,9.120331,
romney seems confident ,14.60912,1971,698,7.263549,
romney win point ,14.589367,1999,721,6.231385,
romney tonight ,14.574415,2075,750,4.946392,
presidential debate now ,14.565073,1134,496,6.971471,
wish michelle happy anniversary ,14.560472,1192,491,9.042987,
just improve education good ,14.544576,908,381,8.279539,
#romney republican pres bush entered ,14.543237,382,151,13.025358,
barack obama's big government ,14.511178,728,267,10.30644,
pres obama talks ,14.50412,2230,876,6.890476,
happy 20th year anniversary ,14.49418,1146,456,10.062091,
obama said ,14.490044,2325,906,5.238961,
romney even considered ,14.488534,1986,708,7.238329,
psa obama supporters please ,14.48613,2251,880,12.070657,
obama gonna blink lmao ,14.446414,2222,877,10.2,
#denverdebate obama ,14.429536,2266,888,5.015476,
goes yea thats obama ,14.424043,2221,872,9.346032,
everyone wanted obama ,14.412531,2208,871,6.329073,
obama danced right ,14.40664,2284,911,7.457143,
bc michele obama made ,14.375,2221,871,9.491926,
mitt sounds like ,14.373831,1972,661,8.120524,
mitt always wear brown makeup ,14.34475,1716,541,14.493294,
#romney looks like ,14.332946,710,283,8.037222,
romney joke ,14.313432,1985,709,4.842496,
points romney ,14.306281,1990,714,4.720545,
romney accuses pres ,14.295904,1980,699,8.842496,
obama makes attack ,14.291083,2209,868,6.784416,
mitt romney's makeup ,14.266138,1987,611,10.005794,
obama already ,14.264343,2229,874,4.939496,
empty hope obama ,14.247947,2212,871,6.92619,
obama talking ,14.241463,2234,885,4.468254,
president obama's first response ,14.235646,1776,734,9.545966,
romney say ,14.234398,2052,737,5.014371,
pres obama believes ,14.218116,2222,870,7.390476,
1st lady obama ,14.215447,2318,902,8.03631,
obama let ,14.20071,2228,873,4.981385,
let obama ,14.20071,2228,873,4.981385,
romney makes ,14.197182,1962,695,5.069769,
mitt romney's strategy appears ,14.175652,1979,609,13.255794,
romney says ,14.170002,2031,720,5.353134,
says romney ,14.170002,2031,720,5.353134,
mitt romney's voice ,14.150656,1986,614,9.028521,
course obama starts ,14.148633,2240,880,6.801657,
obama looks ,14.143459,2298,886,5.818013,
#debates r folks buying romney's story ,14.126307,867,331,19.905111,
#denverdebate obama's first answer ,14.120694,984,409,9.332226,
obama going ,14.104771,2293,961,3.75549,
romney pretty eloquent ,14.079462,1972,696,7.574639,
watching obama ,14.061869,2348,968,4.119643,
debate prep make sure ,14.056737,835,408,8.174315,
called obama fans ,14.051323,2192,857,7.533333,
ever heard romney refer ,14.041673,2011,715,9.60821,
first presidential #debates ,14.021047,1252,514,7.412913,
want obama ,14.012751,2249,910,4.0,
didnt want obama ,14.012751,2252,911,7.0,
great opening mitt ,13.999044,1786,575,8.146214,
romney taking ,13.998655,1931,685,4.342496,
bitch nigga romney ,13.982024,1967,696,7.342496,
think romney may ,13.959513,2046,757,5.870274,
obama gives shout ,13.954928,2225,878,7.079029,
romney seems ,13.951457,1959,692,5.263549,
find obama attractive ok um ,13.944915,2218,875,12.247201,
unemployed people mitt meets ,13.94474,1894,621,11.904079,
thank governor romney ,13.943129,1994,712,6.921862,
really obama ,13.938987,2283,900,4.807143,
economic trickledown policy well first ,13.89781,811,309,13.47163,
say obama ,13.892944,2287,904,4.729018,
obama say ,13.892944,2287,904,4.729018,
mitt romney's tell ,13.890501,2002,631,8.22008,
obama's anniversary tonight ,13.883868,1034,432,7.154503,
mitt romney's programmers sitting ,13.875599,1976,608,13.505794,
o obama ,13.866308,2181,854,4.914286,
first presidential debate tid bit ,13.865833,1473,614,14.665401,
said keep tuition rates low ,13.861576,685,231,16.161289,
obama needs ,13.856992,2176,854,4.557143,
obama makes ,13.855728,2197,862,4.784416,
obama says ,13.828548,2266,887,5.067781,
says obama ,13.828548,2266,887,5.067781,
romney tells story ,13.825147,1977,700,7.554261,
s lame flag pin look like ,13.8186,701,275,17.013095,
party obama ,13.804802,2213,863,5.38323,
romney wore bronzer speaking ,13.798194,1969,697,11.619282,
mitt romney's rhetoric ,13.797315,1976,609,9.255794,
president #obama looks right ,13.775699,1625,697,9.77576,
really well right now ,13.757451,521,251,8.29485,
romney #cantafford4more minutes ,13.753073,1948,699,6.103366,
help obama ,13.752967,2220,895,3.866234,
obama go ,13.744082,2287,907,4.63177,
go obama ,13.744082,2287,907,4.63177,
obama answer ,13.735357,2271,915,4.197143,
obama put ,13.730422,2184,858,4.557143,
now picturing mitt ,13.728748,1805,595,7.309573,
happy anniversary michelle ,13.710518,1152,464,7.561506,
happy 20th wedding anniversary ,13.698798,1182,458,11.21319,
think obama believes ,13.692397,2278,918,6.501587,
vote romney ,13.679,1988,723,4.342496,
point romney ,13.677834,1981,709,4.731385,
#romney just said ,13.650039,951,361,7.872607,
debate #obama accuses #romney ,13.648502,1197,527,10.485273,
obama believes way ,13.643754,2247,896,6.590476,
haha obama making ,13.626711,2197,867,5.866234,
obama seems ,13.610003,2194,859,4.978196,
lol obama ,13.608502,2223,872,4.900893,
o caboco que est traduzindo o mitt ,13.607239,1701,532,25.336151,
presidential debate live ,13.595567,1134,469,7.939938,
obama's jobs plans ,13.592502,567,242,7.052045,
watching tonight's presidential debate ,13.581248,1172,545,9.274835,
romney campaign ,13.573127,1953,690,5.195437,
romney students heard ,13.548288,1977,700,7.430731,
get jobs created ,13.53245,492,236,6.723361,
romney made ,13.519941,1969,696,5.277279,
romney give ,13.504538,1962,699,4.727111,
give romney ,13.504538,1962,699,4.727111,
just like us ,13.480789,1060,421,7.517841,
obama smfh nigga ,13.477736,2191,857,8.057143,
obama shook hands ,13.459524,2204,858,8.878572,
obama work ,13.440929,2196,874,3.968908,
#obama just said education ,13.43228,1190,479,9.786396,
think romney ,13.413752,2029,745,4.453607,
debates watching live broadcast tv ,13.404316,512,255,11.363913,
spend ur anniversary w ,13.40092,750,311,11.220405,
debate right now ,13.388111,939,444,6.182946,
romney brain trust ,13.372783,1927,681,6.442496,
20e anniversaire du couple obama ,13.349396,2177,848,19.057143,
mitt romney's anniversaries ,13.3384,1972,607,9.505794,
vote obama ,13.337546,2223,890,4.057143,
point obama ,13.33638,2216,876,4.446032,
mrs romney ,13.335918,1936,689,4.279996,
education hire 100k new teachers ,13.326546,455,183,14.717485,
obama means family ,13.322615,2185,857,6.9,
one job tonight ,13.317968,422,217,5.886208,
love obama ,13.301648,2298,934,4.152888,
obama took office ,13.301532,2205,865,7.035084,
hire people mitt ,13.293647,1902,629,7.571499,
presidential debate speech ,13.292526,986,428,6.744081,
#obama #romney debate ,13.292069,1190,525,6.985273,
mitt romney's hitting ,13.277349,1971,607,9.255794,
obama show ,13.26658,2190,858,4.890476,
y romney ,13.262135,2005,690,8.254261,
seeing obama ,13.256895,2165,850,4.257143,
obama talk ,13.19382,2212,878,4.241354,
#tcot #denverdebate #grok mittens seems much ,13.174929,254,108,18.642207,
romney used ,13.167917,1946,687,5.199639,
awww obama gave ,13.159415,2205,862,7.279365,
obama wants ,13.130175,2238,885,4.557143,
romney yes ,13.127068,1966,703,4.609163,
obama solution starts ,13.099179,2230,875,6.574384,
obama's 20th anniversary ,13.098626,1017,402,8.135713,
amerika iin obama nn seilmesi iyi olur ,13.097431,2203,848,44.057143,
romney wearing ,13.095946,1954,695,4.706132,
notice obama's blue tie ,13.094033,549,213,9.748472,
presidential debate take ,13.084441,1022,453,6.483099,
think obama ,13.072298,2264,912,4.168254,
love president obama's demeanor ,13.014849,1423,629,10.581502,
mrs obama ,12.994464,2171,856,3.994643,
romney solid examples ,12.977006,1935,684,6.909163,
mitt romney's ,12.970264,1961,603,6.755794,
people watch dudes just yell ,12.965702,973,384,15.172155,
obama reduce spending ,12.961958,2194,865,6.357143,
1st presidential debate starts ,12.959553,1115,471,10.184933,
presidential debate drinking game ,12.954138,1036,440,10.502251,
mittens never took ap us history ,12.952303,336,133,16.99633,
moderator asked obama ,12.94606,2208,871,6.575,
economic patriotism #debates ,12.930518,627,259,8.752563,
romney's american flag lapel pin ,12.916421,720,202,18.470508,
presidential debate tonight ,12.904141,1114,487,6.959088,
romney trying ,12.841702,1940,691,4.342496,
e obama usa trenta ,12.834059,2178,852,11.390476,
obama used ethos ,12.826463,2184,855,7.914286,
think ole mitt uses botox ,12.815961,1772,588,17.004405,
first presidential debate ,12.810057,1441,601,7.415401,
romney starts ,12.795102,1986,702,5.359737,
mitt actually knows ,12.793131,1709,547,7.350156,
just say looks tonight ,12.790331,986,387,10.211641,
say happy anniversary ,12.785317,1091,447,7.264245,
romney comes ,12.773514,1937,687,4.556782,
obama wearing ,12.754492,2189,862,4.420779,
course obama ,12.75402,2167,851,4.284416,
#romney pt program #fracking #free trade sellouts #union busting #genocidal austerity #tax cuts ,12.735022,439,123,115.126901,
game obama ,12.730331,2193,857,5.204202,
economy happy anniversary ,12.730254,1012,419,6.759037,
says happy anniversary ,12.720921,1070,430,7.603008,
romney gets ,12.710261,1972,698,5.202496,
president obama's 2nd term ,12.691097,1303,545,11.185757,
president teachers unions says ,12.688993,1240,530,9.603412,
robot romney ,12.679528,1921,677,4.842496,
#presidentialdebate obama ,12.676545,2248,903,4.144445,
sorry romney ,12.666425,1938,685,4.925829,
obama gave ,12.65293,2197,858,5.279365,
#debates million people ,12.6452,775,332,7.66656,
tipo um romney falando portugus ,12.637296,1945,682,19.342496,
ya romney uso ,12.632542,1942,684,8.442496,
please get back ,12.631365,336,160,6.508884,
obama fuck ,12.620937,2175,852,4.807143,
fuck obama ,12.620937,2175,852,4.807143,
one wants michelle mad ,12.614353,475,228,8.275258,
#decision2012 obama arranca felicitando ,12.603454,2160,843,14.557143,
el turno es para #romney ,12.595161,383,125,20.38421,
obama asked ,12.589717,2193,864,4.432143,
huh romney ,12.574159,1925,682,4.175829,
gov romney referenced ,12.570034,1942,690,7.467496,
gov romney ,12.570034,1939,689,4.467496,
#debates ask real hardcore questions ,12.550823,584,263,14.014153,
obama por un ,12.53953,2166,846,8.557143,
better say something different ,12.533365,331,148,9.109626,
presidential vice presidential election #debates ,12.530155,785,332,10.019371,
alright alright romney ,12.508616,1921,677,4.842496,
aww poor obama ,12.508164,2192,861,6.759066,
obama trying ,12.500248,2175,858,4.057143,
question number one goes ,12.477556,425,247,7.916395,
obama starts ,12.453648,2221,869,5.074384,
governer obama mr ,12.452673,2248,894,7.387332,
