Word,Prob,Freq,Index
#mom4mitt,0.00004,1,6195
happier,0.00004,1,6191
#ncis,0.00004,1,6190
ignoring,0.00004,1,6187
happyness,0.00004,1,6182
pursuit,0.00004,1,6181
smith,0.00004,1,6180
suspiciously,0.00004,1,6179
infinite,0.00004,1,6174
desperately,0.00004,1,6173
sidelines,0.00004,1,6172
programmers,0.00004,1,6171
defenses,0.00004,1,6165
luciferi,0.00004,1,6161
suckers,0.00004,1,6159
#cnndebates,0.00004,1,6153
stymied,0.00004,1,6152
#jobcreationbill,0.00004,1,6150
#wjchat,0.00004,1,6149
#importantquestions,0.00004,1,6142
tailgating,0.00004,1,6141
college's,0.00004,1,6140
boston,0.00004,1,6139
hawaiian,0.00004,1,6138
cozy,0.00004,1,6137
#belatino,0.00004,1,6136
syaing,0.00004,1,6135
complain,0.00004,1,6134
thay,0.00004,1,6133
phenomenal,0.00004,1,6127
scream,0.00004,1,6124
casting,0.00004,1,6123
night's,0.00004,1,6121
#ufaa,0.00004,1,6119
#genocidal,0.00004,1,6118
#union,0.00004,1,6116
sellouts,0.00004,1,6115
#fracking,0.00004,1,6113
moments,0.00004,1,6112
shalama,0.00004,1,6110
rhyme,0.00004,1,6109
instill,0.00004,1,6106
slay,0.00004,1,6105
#brenchelchallenge,0.00004,1,6104
#multitasking,0.00004,1,6103
treadmill,0.00004,1,6102
chainsaw,0.00004,1,6100
collapsing,0.00004,1,6097
wooden,0.00004,1,6096
insert,0.00004,1,6095
preps,0.00004,1,6094
decades,0.00004,1,6093
prayer,0.00004,1,6092
category,0.00004,1,6091
entitled,0.00004,1,6087
#red,0.00004,1,6076
#ties,0.00004,1,6075
phish,0.00004,1,6073
pssst,0.00004,1,6067
#whocares,0.00004,1,6066
why'd,0.00004,1,6065
vegas,0.00004,1,6064
tickle,0.00004,1,6062
industrials,0.00004,1,6059
sp,0.00004,1,6058
versus,0.00004,1,6057
#natgas,0.00004,1,6055
#oil,0.00004,1,6054
#confused,0.00004,1,6053
#keanosu,0.00004,1,6052
meat,0.00004,1,6049
intense,0.00004,1,6048
#afpusa2012,0.00004,1,6046
robby,0.00004,1,6045
stink,0.00004,1,6044
#sprout,0.00004,1,6043
secs,0.00004,1,6042
repubs,0.00004,1,6040
squat,0.00004,1,6038
#romneys,0.00004,1,6037
blazerthere,0.00004,1,6036
blazer,0.00004,1,6035
yuck,0.00004,1,6033
#bestlineever,0.00004,1,6032
attended,0.00004,1,6028
related,0.00004,1,6018
remotely,0.00004,1,6017
iniciar,0.00004,1,6009
breve,0.00004,1,6008
#eua,0.00004,1,6007
morals,0.00004,1,6005
paths,0.00004,1,6003
retraining,0.00004,1,5998
#communitycolleges,0.00004,1,5997
bt,0.00004,1,5994
library,0.00004,1,5993
sadly,0.00004,1,5992
headtohead,0.00004,1,5987
forrest,0.00004,1,5985
#idiot,0.00004,1,5980
#unfollow,0.00004,1,5978
noticing,0.00004,1,5963
companiesstartups,0.00004,1,5956
oneyear,0.00004,1,5955
trend,0.00004,1,5951
#worthwatching,0.00004,1,5949
doubled,0.00004,1,5947
collaboration,0.00004,1,5945
battle,0.00004,1,5944
#history,0.00004,1,5939
jesus,0.00004,1,5938
#issues,0.00004,1,5936
20yr,0.00004,1,5931
lehrerhe,0.00004,1,5919
convenience,0.00004,1,5918
electoral,0.00004,1,5917
coded,0.00004,1,5916
#ugavotes,0.00004,1,5915
leadership,0.00004,1,5914
gdfn,0.00004,1,5907
roger,0.00004,1,5905
evaluations,0.00004,1,5904
participate,0.00004,1,5903
#ctu,0.00004,1,5902
#tybg,0.00004,1,5893
volume,0.00004,1,5886
accomplished,0.00004,1,5884
epitomize,0.00004,1,5882
#e,0.00004,1,5878
site,0.00004,1,5877
#hrmvotes,0.00004,1,5876
#twinsies,0.00004,1,5875
latoyamichael,0.00004,1,5873
savage,0.00004,1,5872
mike,0.00004,1,5871
slowing,0.00004,1,5868
bahahaha,0.00004,1,5864
sings,0.00004,1,5863
fuckyeahricksantorum,0.00004,1,5862
lunchtrae,0.00004,1,5861
audio,0.00004,1,5859
swerve,0.00004,1,5853
arguments,0.00004,1,5849
nothings,0.00004,1,5848
guarantee,0.00004,1,5846
charade,0.00004,1,5838
vetoed,0.00004,1,5836
overloaded,0.00004,1,5827
enjoyed,0.00004,1,5826
#fighttothedeath,0.00004,1,5824
#thestrongestshallwin,0.00004,1,5823
#thscdebate,0.00004,1,5809
counselling,0.00004,1,5808
psychological,0.00004,1,5807
#idgaf,0.00004,1,5804
model,0.00004,1,5802
attractive,0.00004,1,5799
presidentnot,0.00004,1,5785
#clearchoice,0.00004,1,5781
fear,0.00004,1,5779
#respecttho,0.00004,1,5772
buns,0.00004,1,5771
#standdownromey,0.00004,1,5768
wad,0.00004,1,5767
hahahahhaa,0.00004,1,5762
#noobama,0.00004,1,5756
drinkers,0.00004,1,5754
forgetful,0.00004,1,5752
reinforce,0.00004,1,5750
totty,0.00004,1,5746
southern,0.00004,1,5745
dove,0.00004,1,5744
congratulated,0.00004,1,5743
dominating,0.00004,1,5733
mitchell,0.00004,1,5732
andrea,0.00004,1,5731
adoring,0.00004,1,5729
lotthe,0.00004,1,5724
integration,0.00004,1,5722
postww,0.00004,1,5720
#pithy,0.00004,1,5712
jokean,0.00004,1,5711
wowa,0.00004,1,5710
cheery,0.00004,1,5708
awfully,0.00004,1,5707
bbw,0.00004,1,5706
hwoa,0.00004,1,5705
tvs,0.00004,1,5704
tshirts,0.00004,1,5697
#middleschoolmemories,0.00004,1,5696
excite,0.00004,1,5692
aaaaaah,0.00004,1,5691
attempted,0.00004,1,5689
#bitch,0.00004,1,5688
amercia,0.00004,1,5687
semiotics,0.00004,1,5685
intended,0.00004,1,5684
dictating,0.00004,1,5680
dropout,0.00004,1,5675
particularly,0.00004,1,5673
vibrator,0.00004,1,5670
#obama#obama#obama,0.00004,1,5665
mode,0.00004,1,5664
jumps,0.00004,1,5663
dose,0.00004,1,5662
overnight,0.00004,1,5661
fantastic's,0.00004,1,5658
swettie,0.00004,1,5657
#bombing,0.00004,1,5650
buzzwords,0.00004,1,5648
automatically,0.00004,1,5647
bobble,0.00004,1,5646
midterms,0.00004,1,5645
cae,0.00004,1,5642
eso,0.00004,1,5641
razn,0.00004,1,5640
toda,0.00004,1,5639
tens,0.00004,1,5638
autos,0.00004,1,5637
dives,0.00004,1,5636
diverts,0.00004,1,5635
#governorromney,0.00004,1,5629
cave,0.00004,1,5625
worthy,0.00004,1,5624
isn,0.00004,1,5623
romneyyuck,0.00004,1,5621
senate,0.00004,1,5616
c#obama,0.00004,1,5605
succeeded,0.00004,1,5603
tragic,0.00004,1,5602
#happy20thanniversary,0.00004,1,5596
#soadorable,0.00004,1,5595
shoutouts,0.00004,1,5593
knackered,0.00004,1,5586
nonamerican,0.00004,1,5585
swagged,0.00004,1,5583
#mobedio,0.00004,1,5581
ce,0.00004,1,5577
georgia,0.00004,1,5576
shocking,0.00004,1,5575
perform,0.00004,1,5567
satire,0.00004,1,5566
determination,0.00004,1,5563
recognizing,0.00004,1,5562
officially,0.00004,1,5559
stradegy,0.00004,1,5558
#cserocksthevote,0.00004,1,5557
#csedebateparty,0.00004,1,5556
sundae,0.00004,1,5555
parenthood,0.00004,1,5552
#economicpatriotism,0.00004,1,5547
4yrs,0.00004,1,5546
valentine,0.00004,1,5542
blasted,0.00004,1,5535
nuts,0.00004,1,5524
drives,0.00004,1,5523
suffers,0.00004,1,5522
modulator,0.00004,1,5521
americansounding,0.00004,1,5520
assisting,0.00004,1,5517
thunderdome,0.00004,1,5516
gear,0.00004,1,5515
warrior,0.00004,1,5514
verdict,0.00004,1,5510
mammograms,0.00004,1,5507
45m,0.00004,1,5506
lotion,0.00004,1,5505
tissues,0.00004,1,5504
#ipolynews,0.00004,1,5502
pandermonium,0.00004,1,5499
#zingerprom,0.00004,1,5496
#salute,0.00004,1,5495
#realmen,0.00004,1,5494
wrestling,0.00004,1,5493
gladiator,0.00004,1,5490
gathered,0.00004,1,5488
famil,0.00004,1,5487
drank,0.00004,1,5485
carrey,0.00004,1,5484
ohmygod,0.00004,1,5483
onight,0.00004,1,5482
grandma,0.00004,1,5477
mi,0.00004,1,5476
lista,0.00004,1,5475
seguir,0.00004,1,5474
cuentas,0.00004,1,5473
absurdity,0.00004,1,5466
reached,0.00004,1,5465
ampliar,0.00004,1,5464
economa,0.00004,1,5463
mejorar,0.00004,1,5462
puntos,0.00004,1,5461
tener,0.00004,1,5460
pte,0.00004,1,5458
felicita,0.00004,1,5457
#wackymormons,0.00004,1,5455
marble,0.00004,1,5454
carved,0.00004,1,5453
hearted,0.00004,1,5449
#mas,0.00004,1,5444
commonwealth,0.00004,1,5443
#fight4jobs,0.00004,1,5439
alert,0.00004,1,5427
requested,0.00004,1,5413
#pentagon,0.00004,1,5412
figures,0.00004,1,5408
wh,0.00004,1,5406
result,0.00004,1,5403
#teachers,0.00004,1,5402
toobama,0.00004,1,5401
tge,0.00004,1,5399
etchasketches,0.00004,1,5393
trick,0.00004,1,5389
disconcerting,0.00004,1,5388
uhs,0.00004,1,5387
micropauses,0.00004,1,5386
unusual,0.00004,1,5385
inserting,0.00004,1,5384
developed,0.00004,1,5382
picks,0.00004,1,5378
voteobama,0.00004,1,5377
regarding,0.00004,1,5376
kos,0.00004,1,5375
disgusted,0.00004,1,5372
hyperbole,0.00004,1,5361
independently,0.00004,1,5360
vomit,0.00004,1,5354
benimle,0.00004,1,5350
burada,0.00004,1,5349
yerdesiniz,0.00004,1,5348
romantik,0.00004,1,5347
edebileceginiz,0.00004,1,5346
hayal,0.00004,1,5345
yildnmnzde,0.00004,1,5344
evlilik,0.00004,1,5343
takildi,0.00004,1,5342
#obama'ya,0.00004,1,5341
baskan,0.00004,1,5340
approximately,0.00004,1,5339
august,0.00004,1,5338
tracker,0.00004,1,5335
rocked,0.00004,1,5333
changer,0.00004,1,5328
historia,0.00004,1,5325
vez,0.00004,1,5324
derecha,0.00004,1,5323
debajo,0.00004,1,5322
del,0.00004,1,5321
junot,0.00004,1,5317
seminar,0.00004,1,5316
diversity,0.00004,1,5315
dismissed,0.00004,1,5314
timing,0.00004,1,5313
enforce,0.00004,1,5312
buzzer,0.00004,1,5311
manual,0.00004,1,5310
messages,0.00004,1,5306
giddy,0.00004,1,5305
#navyyard,0.00004,1,5304
#gobama,0.00004,1,5302
#crosscuttingcleavages,0.00004,1,5284
stripes,0.00004,1,5283
#youhavegottobekiddingme,0.00004,1,5282
#mandime,0.00004,1,5276
hussy,0.00004,1,5272
painted,0.00004,1,5271
impaler,0.00004,1,5270
vad,0.00004,1,5269
wme,0.00004,1,5267
cellys,0.00004,1,5266
highlight,0.00004,1,5262
tht'll,0.00004,1,5261
jokey,0.00004,1,5260
kongratulated,0.00004,1,5259
#skimmdebate,0.00004,1,5258
partywhat,0.00004,1,5257
#skimm,0.00004,1,5256
overheard,0.00004,1,5255
#cronyism,0.00004,1,5250
taxpayer,0.00004,1,5249
proven,0.00004,1,5248
heap,0.00004,1,5247
#debate2k12,0.00004,1,5246
disclose,0.00004,1,5244
convention,0.00004,1,5238
trickledowngovernment,0.00004,1,5235
material,0.00004,1,5234
#yesitdoesha,0.00004,1,5229
rescheduled,0.00004,1,5228
cannabis,0.00004,1,5227
patients,0.00004,1,5224
mmj,0.00004,1,5223
insult,0.00004,1,5221
waitin,0.00004,1,5213
trans,0.00004,1,5212
fineass,0.00004,1,5207
berrack,0.00004,1,5206
meatloaf,0.00004,1,5205
ratchetness,0.00004,1,5203
time's,0.00004,1,5196
asskicking,0.00004,1,5195
toniitewith,0.00004,1,5191
quip,0.00004,1,5190
#debateromney,0.00004,1,5189
teeth,0.00004,1,5185
damnnnnn,0.00004,1,5184
kudos,0.00004,1,5163
knowing,0.00004,1,5162
savvy,0.00004,1,5161
charismatic,0.00004,1,5160
fascinating,0.00004,1,5159
separates,0.00004,1,5157
herre,0.00004,1,5152
pushin,0.00004,1,5150
#mittzingers,0.00004,1,5149
#wspnelection2012,0.00004,1,5146
fashion,0.00004,1,5135
pleasant,0.00004,1,5134
space,0.00004,1,5132
perspective,0.00004,1,5115
laws,0.00004,1,5114
map,0.00004,1,5112
#over,0.00004,1,5110
subtly,0.00004,1,5109
lookie,0.00004,1,5107
outoftouch,0.00004,1,5106
statisticians,0.00004,1,5105
crutch,0.00004,1,5096
explodes,0.00004,1,5095
gahhhhh,0.00004,1,5094
importante,0.00004,1,5092
ayude,0.00004,1,5091
patriotismo,0.00004,1,5090
nuevo,0.00004,1,5089
occur,0.00004,1,5087
lipsync,0.00004,1,5085
oakheart,0.00004,1,5082
allocated,0.00004,1,5078
respectively,0.00004,1,5076
invented,0.00004,1,5074
swooning,0.00004,1,5073
graduation,0.00004,1,5072
guest,0.00004,1,5071
reckless,0.00004,1,5067
gunplay,0.00004,1,5066
lmaooo,0.00004,1,5065
chilllll,0.00004,1,5064
votersdo,0.00004,1,5062
trainingquestion,0.00004,1,5061
congratulating,0.00004,1,5060
seatbelts,0.00004,1,5049
buckle,0.00004,1,5048
gist,0.00004,1,5047
fresco's,0.00004,1,5046
bear,0.00004,1,5045
#stud,0.00004,1,5044
swagger,0.00004,1,5043
slimeball,0.00004,1,5042
argue,0.00004,1,5041
artists,0.00004,1,5033
zone,0.00004,1,5026
comfort,0.00004,1,5025
#fuckyouromney,0.00004,1,5024
sexist,0.00004,1,5021
gladiatorstyle,0.00004,1,5020
brock,0.00004,1,5016
ou,0.00004,1,5015
#jeremiahwright,0.00004,1,5014
caymans,0.00004,1,5009
dry,0.00004,1,5000
epic,0.00004,1,4998
nickels,0.00004,1,4996
throats,0.00004,1,4995
ram,0.00004,1,4994
norm,0.00004,1,4993
peers,0.00004,1,4992
postcolor,0.00004,1,4990
dumler,0.00004,1,4984
caron,0.00004,1,4983
dwight,0.00004,1,4982
sponsors,0.00004,1,4981
rentacenter,0.00004,1,4980
clients,0.00004,1,4979
pioneer,0.00004,1,4976
streamline,0.00004,1,4974
subbed,0.00004,1,4973
akira,0.00004,1,4972
#waltforpresident,0.00004,1,4969
heading,0.00004,1,4968
gel,0.00004,1,4967
forform,0.00004,1,4966
#presidentialdebatebe,0.00004,1,4965
lowwhere,0.00004,1,4957
domination,0.00004,1,4956
galactic,0.00004,1,4955
systemmake,0.00004,1,4953
crosses,0.00004,1,4949
duck,0.00004,1,4939
detail,0.00004,1,4934
hunkered,0.00004,1,4928
retread,0.00004,1,4927
predictable,0.00004,1,4926
neckties,0.00004,1,4925
30am,0.00004,1,4923
spectacular,0.00004,1,4922
competent,0.00004,1,4919
fs,0.00004,1,4915
niceee,0.00004,1,4902
provides,0.00004,1,4901
slogan,0.00004,1,4893
divisive,0.00004,1,4892
tiehere,0.00004,1,4888
utd,0.00004,1,4887
graduates,0.00004,1,4886
cancels,0.00004,1,4880
gozer,0.00004,1,4879
keymaster,0.00004,1,4878
indicates,0.00004,1,4877
#enoughsaid,0.00004,1,4876
ink,0.00004,1,4875
uhcorporate,0.00004,1,4874
technically,0.00004,1,4863
vodkasoda,0.00004,1,4860
wifey,0.00004,1,4858
foundation,0.00004,1,4856
fl,0.00004,1,4855
jeb,0.00004,1,4854
eerily,0.00004,1,4853
celebrity,0.00004,1,4851
#economics,0.00004,1,4846
keynesian,0.00004,1,4845
kills,0.00004,1,4840
brainwashing,0.00004,1,4839
price,0.00004,1,4838
repeated,0.00004,1,4837
organisatie,0.00004,1,4836
aan,0.00004,1,4833
debaters,0.00004,1,4829
knijp,0.00004,1,4827
altijd,0.00004,1,4826
consulted,0.00004,1,4815
pendejo,0.00004,1,4810
tweeter,0.00004,1,4808
pitch,0.00004,1,4807
belly,0.00004,1,4796
mermaid,0.00004,1,4792
fishes,0.00004,1,4791
sharks,0.00004,1,4790
ocean,0.00004,1,4789
mindless,0.00004,1,4782
islands,0.00004,1,4779
cayman,0.00004,1,4778
switzerland,0.00004,1,4777
depending,0.00004,1,4773
annnnddd,0.00004,1,4772
absolute,0.00004,1,4761
justice,0.00004,1,4758
daaaang,0.00004,1,4757
ninja,0.00004,1,4756
trot,0.00004,1,4753
dubbing,0.00004,1,4750
#whatareyoutalkingabout,0.00004,1,4749
associated,0.00004,1,4740
several,0.00004,1,4739
transformed,0.00004,1,4738
introductions,0.00004,1,4737
#voteromney,0.00004,1,4733
attacking,0.00004,1,4732
douchebut,0.00004,1,4731
romneyu're,0.00004,1,4730
#idbedarned,0.00004,1,4718
citizens,0.00004,1,4715
expects,0.00004,1,4714
tickledown,0.00004,1,4709
assertion,0.00004,1,4708
redi,0.00004,1,4704
creditcard,0.00004,1,4699
governer,0.00004,1,4695
smackdown,0.00004,1,4690
zzzzzzz,0.00004,1,4683
ummmcan,0.00004,1,4676
teacher's,0.00004,1,4675
softening,0.00004,1,4674
credit,0.00004,1,4673
expanding,0.00004,1,4672
fyi,0.00004,1,4671
peasant,0.00004,1,4669
terribly,0.00004,1,4667
bot,0.00004,1,4666
realised,0.00004,1,4662
#love,0.00004,1,4654
mini'mma,0.00004,1,4653
avoided,0.00004,1,4650
#ksatdebate,0.00004,1,4647
load,0.00004,1,4646
raises,0.00004,1,4643
#boooo,0.00004,1,4636
#barack,0.00004,1,4635
#embarrassing,0.00004,1,4634
straightup,0.00004,1,4633
fooling,0.00004,1,4631
mittensexcept,0.00004,1,4629
contrary,0.00004,1,4625
footer,0.00004,1,4620
debatesand,0.00004,1,4619
genuine,0.00004,1,4618
rack,0.00004,1,4612
#lesigh,0.00004,1,4611
peopleyeai,0.00004,1,4610
charlie,0.00004,1,4606
adults,0.00004,1,4605
beaming,0.00004,1,4595
hulu,0.00004,1,4594
fondly,0.00004,1,4592
hominen,0.00004,1,4579
ad,0.00004,1,4578
cast,0.00004,1,4577
kinkos,0.00004,1,4563
fedex,0.00004,1,4562
copies,0.00004,1,4561
outlook,0.00004,1,4559
positive,0.00004,1,4558
#wiright,0.00004,1,4554
pander,0.00004,1,4553
vayan,0.00004,1,4552
saber,0.00004,1,4549
queremos,0.00004,1,4548
comenzo,0.00004,1,4545
ljudi,0.00004,1,4541
ste,0.00004,1,4540
dje,0.00004,1,4539
tvituje,0.00004,1,4538
jos,0.00004,1,4536
samo,0.00004,1,4535
muka,0.00004,1,4534
ova,0.00004,1,4533
sta,0.00004,1,4532
pentagon's,0.00004,1,4530
replying,0.00004,1,4524
tongues,0.00004,1,4521
whew,0.00004,1,4520
imporve,0.00004,1,4514
barry's,0.00004,1,4507
clouds,0.00004,1,4506
unorganized,0.00004,1,4495
#csun,0.00004,1,4487
#college,0.00004,1,4486
wouldnt,0.00004,1,4484
shools,0.00004,1,4480
milk,0.00004,1,4479
it'd,0.00004,1,4478
building,0.00004,1,4468
sucky,0.00004,1,4462
guessed,0.00004,1,4452
merely,0.00004,1,4445
represents,0.00004,1,4444
#obamagottago,0.00004,1,4431
puureeee,0.00004,1,4426
#swoon,0.00004,1,4425
constituency,0.00004,1,4424
core,0.00004,1,4423
nowtoo,0.00004,1,4422
orator,0.00004,1,4421
request,0.00004,1,4410
dodge,0.00004,1,4409
#laterfolks,0.00004,1,4405
rallying,0.00004,1,4402
consistently,0.00004,1,4399
#amen,0.00004,1,4385
lovely,0.00004,1,4384
contraceptive,0.00004,1,4383
abortions,0.00004,1,4382
heartwarming,0.00004,1,4370
#tillyousaidobama,0.00004,1,4367
for#youwerecute,0.00004,1,4366
psshh,0.00004,1,4364
empowers,0.00004,1,4361
work#tcot,0.00004,1,4360
presidentbarack,0.00004,1,4356
#ihateyou,0.00004,1,4353
disgusts,0.00004,1,4352
minutes#presidentialdebate,0.00004,1,4347
unfilled,0.00004,1,4341
mill,0.00004,1,4336
struggle,0.00004,1,4335
disrespecting,0.00004,1,4334
disrespectful,0.00004,1,4333
osmond,0.00004,1,4332
sacrificial,0.00004,1,4331
dyed,0.00004,1,4330
milliondollar,0.00004,1,4329
#jkimtootoungtovote,0.00004,1,4317
#thingsiadmireinacandidate,0.00004,1,4316
knot,0.00004,1,4315
ability,0.00004,1,4314
adult,0.00004,1,4312
suck's,0.00004,1,4299
roundnot,0.00004,1,4287
exchange,0.00004,1,4286
valuable,0.00004,1,4285
predictably,0.00004,1,4281
knife,0.00004,1,4280
butter,0.00004,1,4279
stabbed,0.00004,1,4278
angelou,0.00004,1,4277
maya,0.00004,1,4276
frankly,0.00004,1,4273
learned,0.00004,1,4272
hahahaha,0.00004,1,4265
melly,0.00004,1,4264
pela,0.00004,1,4263
#killilluminati,0.00004,1,4262
rolls,0.00004,1,4260
gands,0.00004,1,4259
nfl,0.00004,1,4258
broadcasts,0.00004,1,4257
#blatantpartisan,0.00004,1,4255
monie,0.00004,1,4251
cursed,0.00004,1,4250
mickey,0.00004,1,4245
anniversarylmao,0.00004,1,4242
interfere,0.00004,1,4240
pundits,0.00004,1,4235
mt,0.00004,1,4234
referenced,0.00004,1,4232
applaud,0.00004,1,4231
troops,0.00004,1,4222
#cantmakeitup,0.00004,1,4221
leaning,0.00004,1,4220
tilted,0.00004,1,4219
fakin,0.00004,1,4213
burr,0.00004,1,4204
peeing,0.00004,1,4201
matthews,0.00004,1,4200
malfunction,0.00004,1,4185
minor,0.00004,1,4183
derp,0.00004,1,4182
#jimlehrer,0.00004,1,4175
himlaugh,0.00004,1,4174
meets,0.00004,1,4173
wright,0.00004,1,4172
jeremiah,0.00004,1,4171
strawmen,0.00004,1,4170
torch,0.00004,1,4169
butane,0.00004,1,4168
flowers,0.00004,1,4166
plugwhat,0.00004,1,4165
viewer,0.00004,1,4163
spanish,0.00004,1,4161
therefor,0.00004,1,4160
blk,0.00004,1,4159
hollering,0.00004,1,4157
hooting,0.00004,1,4156
anniversarywith,0.00004,1,4153
cuando,0.00004,1,4150
funciona,0.00004,1,4148
wack,0.00004,1,4146
intros,0.00004,1,4145
winded,0.00004,1,4141
tailored,0.00004,1,4140
#debatedrinking,0.00004,1,4125
2nite,0.00004,1,4112
ronald,0.00004,1,4111
equal,0.00004,1,4110
winging,0.00004,1,4104
relying,0.00004,1,4103
studied,0.00004,1,4102
flawed,0.00004,1,4101
toledo,0.00004,1,4095
#obamaromney,0.00004,1,4094
slashfic,0.00004,1,4093
sowhen,0.00004,1,4092
perdida,0.00004,1,4091
cuentan,0.00004,1,4090
estadounidenses,0.00004,1,4089
turno,0.00004,1,4087
linessomething,0.00004,1,4081
obma,0.00004,1,4070
appeasing,0.00004,1,4068
wastes,0.00004,1,4067
blank,0.00004,1,4065
#stfuplease,0.00004,1,4063
jut,0.00004,1,4062
courses,0.00004,1,4056
jobsnew,0.00004,1,4044
child's,0.00004,1,4035
#poverty,0.00004,1,4034
#freedoms,0.00004,1,4033
#wars,0.00004,1,4031
emboldened,0.00004,1,4029
#2012debatebop,0.00004,1,4027
2morrow,0.00004,1,4026
communicate,0.00004,1,4023
#latinos4romney2012,0.00004,1,4022
#presidentromney2012,0.00004,1,4021
civility,0.00004,1,4019
actlet's,0.00004,1,4018
task,0.00004,1,4012
meandmichelle,0.00004,1,4011
american's,0.00004,1,4010
stings,0.00004,1,4009
#dontjudgelol,0.00004,1,4008
baseball,0.00004,1,4007
#aujrnl3510,0.00004,1,3999
welfare,0.00004,1,3997
screams,0.00004,1,3996
askedoh,0.00004,1,3989
asap,0.00004,1,3987
wth,0.00004,1,3986
drilling,0.00004,1,3980
concise,0.00004,1,3972
nongovernment,0.00004,1,3971
vi,0.00004,1,3970
goo,0.00004,1,3969
hopping,0.00004,1,3968
#dorm,0.00004,1,3967
secondi,0.00004,1,3966
suoi,0.00004,1,3965
dei,0.00004,1,3964
trenta,0.00004,1,3963
l'economia,0.00004,1,3962
segmento,0.00004,1,3961
primo,0.00004,1,3960
dibattito,0.00004,1,3959
inizia,0.00004,1,3958
appliance,0.00004,1,3956
precisely,0.00004,1,3955
cycle,0.00004,1,3948
pague,0.00004,1,3946
persigues,0.00004,1,3945
culpa,0.00004,1,3944
tu,0.00004,1,3943
fue,0.00004,1,3942
chocan,0.00004,1,3941
mientras,0.00004,1,3939
obama#denverdebate,0.00004,1,3936
sports,0.00004,1,3931
malibu,0.00004,1,3927
bluewould,0.00004,1,3923
correlate,0.00004,1,3914
historically,0.00004,1,3913
#usethewildcatromney,0.00004,1,3912
6th,0.00004,1,3900
outsourcer,0.00004,1,3899
emmelt,0.00004,1,3897
seas,0.00004,1,3896
eehhh,0.00004,1,3895
ahahaahahaahaa,0.00004,1,3894
visa,0.00004,1,3893
pon,0.00004,1,3892
weh,0.00004,1,3890
ohhh,0.00004,1,3884
include,0.00004,1,3881
table#debatewatch,0.00004,1,3878
dr,0.00004,1,3876
#uhoh,0.00004,1,3875
heels,0.00004,1,3874
corrupt,0.00004,1,3868
bazillion,0.00004,1,3866
disaster,0.00004,1,3864
sources,0.00004,1,3862
galifinakis,0.00004,1,3861
zach,0.00004,1,3860
ferrel,0.00004,1,3859
regular,0.00004,1,3858
#bedebate2012,0.00004,1,3856
doat,0.00004,1,3854
beings,0.00004,1,3852
#domesticissues,0.00004,1,3851
gentleman,0.00004,1,3848
debatei,0.00004,1,3847
moochello,0.00004,1,3839
donors,0.00004,1,3837
uwmadison,0.00004,1,3836
shutting,0.00004,1,3835
farts,0.00004,1,3831
presdient,0.00004,1,3827
increasing,0.00004,1,3824
#firstcouple,0.00004,1,3818
#redtie,0.00004,1,3816
manner,0.00004,1,3815
straightforward,0.00004,1,3814
amazingly,0.00004,1,3811
loops,0.00004,1,3805
examine,0.00004,1,3801
spence,0.00004,1,3799
gerry,0.00004,1,3798
hardcore,0.00004,1,3797
romneycongratulations,0.00004,1,3791
#climatesil,0.00004,1,3782
demands,0.00004,1,3779
#grok,0.00004,1,3775
nortes,0.00004,1,3766
colour,0.00004,1,3761
#sadtweet,0.00004,1,3760
msnbc,0.00004,1,3759
warner,0.00004,1,3757
michel,0.00004,1,3751
#mormon,0.00004,1,3749
samesexpoliticianflirted,0.00004,1,3747
noises,0.00004,1,3746
soothing,0.00004,1,3745
#com363,0.00004,1,3743
minedammit,0.00004,1,3742
economyhe,0.00004,1,3740
tabling,0.00004,1,3738
built,0.00004,1,3737
buy,0.00004,1,3735
determining,0.00004,1,3729
capitalism,0.00004,1,3726
ob,0.00004,1,3725
#thecampaign,0.00004,1,3721
chokes,0.00004,1,3719
#loveyaboo,0.00004,1,3713
#happyanniversary,0.00004,1,3712
regard,0.00004,1,3710
apart,0.00004,1,3705
clearer,0.00004,1,3702
#huffpostlive,0.00004,1,3698
debatemany,0.00004,1,3697
access,0.00004,1,3696
antiteachers,0.00004,1,3684
doneed,0.00004,1,3683
unpopular,0.00004,1,3682
hugely,0.00004,1,3681
#ducknmove,0.00004,1,3664
dogs,0.00004,1,3662
#gopdebate,0.00004,1,3657
outsourcedespecially,0.00004,1,3656
#newjobs,0.00004,1,3655
anniversarynow,0.00004,1,3652
#gagop,0.00004,1,3637
#ga12,0.00004,1,3636
songs,0.00004,1,3625
williams,0.00004,1,3618
opponent,0.00004,1,3607
schools#fail,0.00004,1,3598
berry,0.00004,1,3597
riiight,0.00004,1,3596
dot,0.00004,1,3586
wierd,0.00004,1,3585
#youknowhesgonnahitthatassafterwards,0.00004,1,3581
billeted,0.00004,1,3579
sparks,0.00004,1,3576
foe,0.00004,1,3572
opposes,0.00004,1,3571
empathetic,0.00004,1,3569
likeable,0.00004,1,3568
nutshell,0.00004,1,3559
ghetto,0.00004,1,3549
#screwed,0.00004,1,3546
bow,0.00004,1,3533
incumbent,0.00004,1,3528
copying,0.00004,1,3527
rafters,0.00004,1,3521
rappels,0.00004,1,3520
#thirdparty,0.00004,1,3507
#jillsgotmyvote,0.00004,1,3506
indentured,0.00004,1,3505
unforgiving,0.00004,1,3504
trapped,0.00004,1,3503
solidified,0.00004,1,3499
responds,0.00004,1,3493
#notokay,0.00004,1,3486
