body,1134,17,NN,
astronauts,6895,1,NNS,
egregious,8954,1,JJ,
blacky,9838,1,JJ,
thru,2603,5,VBP,NNP,IN,NN,
rocked,3258,1,VBN,
communicating,2325,2,VBG,
confusing,1238,3,VBG,JJ,
oportunidad,2738,1,NN,
#done,10092,1,VBP,
wana,9359,2,NN,NNP,
blacks,3462,7,NNS,NNPS,
enough,187,53,RB,JJ,NNP,
#ebn,10187,1,NN,
keg,6120,1,NN,
cleveland,218,4,NNP,
clowns,4220,4,NNS,
#runningoutoftime,4475,1,JJ,
monotheistic,3260,1,JJ,
tonightromney,6376,1,
robbing,9561,1,VBG,
key,314,17,NN,JJ,
afghanistan,674,3,NNP,
eager,3007,1,JJ,
kfc,5071,1,NN,
mf's,6772,1,
#fail,2392,4,NN,JJ,NNP,
script,7641,1,NN,
disjointed,6567,1,JJ,
mf'n,3410,1,
mgicos,6700,1,NNS,
#nickortiz2012,3985,1,
better,448,175,JJR,RBR,RB,NNP,
#trucked,10196,1,VBD,
deity,9379,1,NN,
#mittsnottheman,8896,1,NN,
lightweight,9401,1,
walk,1273,29,NN,VB,
constitution,1352,89,NN,NNP,
wall,2926,15,NN,NNP,
andlazy,5053,1,
#debatelostsou,7007,1,NN,
salty,9194,2,JJ,
ignored,2040,6,VBN,
saying,712,174,VBG,
trampling,8953,1,VBG,
instigator,3772,1,NNP,
facepalmed,10133,1,VBD,
thts,2012,2,NNS,VBZ,
ernie's,2882,13,
nite,8576,2,JJ,VBP,
consensus,4703,5,NN,
#toofunny,6971,1,NN,
#dreams,4059,1,NNS,
freeenterprise,4417,1,
#debatable,7214,1,JJ,
congratulations,4248,1,NNS,
salud,63,1,FW,
flying,2680,1,VBG,
waka,8404,1,NNP,
wake,2455,6,NN,VB,
touched,1541,2,VBD,VBN,
demonstrates,10071,1,VBZ,
nixon,6757,2,NNP,
artist,7546,1,NN,
cheating,4453,2,VBG,NN,
roaming,8181,1,VBG,
counseling,9294,1,VBG,
voting,87,110,VBG,NN,NNP,
#b,10015,1,NN,
#d,10529,1,NN,
shaves,10610,1,VBZ,
society,4181,4,NN,
#ibelieveyouhavemystapler,6718,1,NN,
funny,870,46,JJ,NNP,
creole,6809,1,NN,
#r,1451,1,NN,
unsure,10282,1,JJ,
#p,10256,1,NN,VBP,
#o,10343,1,NN,
#obamabiden2012,3364,1,
feud,3431,1,NN,
steamrollering,8791,1,VBG,
ignores,3186,1,VBZ,
throne,3680,4,NN,
anew,9956,1,RB,
uk's,1439,1,
wedding,1387,3,NN,
suit,2368,8,NN,VB,
#liberalhack,1722,1,NN,
laying,385,3,VBG,
#gays,5931,1,NNS,
disabled,4379,2,JJ,
#getwiththeprogram,6527,1,NNP,
libsdon't,9499,1,
fell,3597,7,VBD,NNP,
snatches,5629,1,VBZ,
waab,9038,1,NN,
unprepared,6780,3,JJ,
flatts,3695,1,NNP,
godfearing,5377,1,
confirmed,2366,2,VBN,
deliver,8739,2,VB,
#got'em,8536,1,
wheres,2547,2,NNS,NNP,
anybody,3135,14,NN,
#romneywinning,1248,3,NN,VBG,
educated,1002,12,VBN,
lesson,2200,6,NN,
programs,1608,3,NNS,
shades,5697,1,NNS,
noticing,5150,2,VBG,
watttt,7750,1,NNP,
medetailsyou,4410,1,
montoya,3223,1,NNP,
eastwood's,6899,3,
stripes,6577,2,NNS,
disarray,8721,1,NN,
#tatatatodayjunior,9678,1,JJ,
#readup,10474,1,NN,
earlier,10471,1,JJR,
funds,2470,5,NNS,VBZ,
eric,10397,1,NNP,
computer's,588,1,
#disrespect,8759,1,NN,
alphabet,8199,1,NN,
murderer,7377,1,NN,
troublesay,7561,1,
delivery,6649,2,NN,
obligated,10138,1,VBN,
follower,5335,2,NN,
nozero,4655,1,
sabotage,10400,1,VB,
#us2012,7892,1,
plenty,4978,1,NN,
irritated,3291,1,JJ,
followed,3398,5,VBN,VBD,
kos,10396,1,NNP,
withhe,10048,1,
treatin,5874,1,VBP,
grasping,10577,1,VBG,
pictured,10657,1,VBD,
tugged,4121,1,VBN,
nominate,8966,1,VBP,
usual,6041,4,JJ,NNP,
jacket,5989,1,NN,
pushy,4493,2,JJ,
texting,1588,7,VBG,NN,
jockey,9845,1,NN,
larger,7970,3,JJR,
guessing,9423,1,VBG,
lmentslol,7040,1,
barry,2138,14,NNP,VB,
#icantevenvote,8074,1,NNP,
it'd,9225,1,
translator,9068,1,NN,
#bezdebates,6845,1,NNS,
#teamobamaor,1790,1,NN,
within,1548,3,IN,
lerner,6381,1,NNP,
second,230,19,JJ,
spender,7020,2,NN,
study,981,5,VB,NN,
atlanta,771,1,NNP,
middle,267,76,JJ,NNP,NN,
displaying,9723,1,VBG,
infomercial,3415,2,JJ,
#right,8943,1,VB,
preps,6325,1,NNS,
looks,638,169,VBZ,NNS,NNPS,
results,1168,4,NNS,
rightttttt,8110,1,NNP,
lambo,6392,2,NN,NNP,
hardcore,1744,1,NNP,
facebook,931,8,NNP,NN,
collegeee,7886,2,NN,
childhood,3274,3,NN,
prepped,3807,2,VBN,
sence,7118,1,NN,
#rude,2072,11,NN,NNP,VBP,VB,
rat's,9550,1,
iwish,4906,1,NNP,
mcgriddle,1091,1,NN,
november,2298,8,NNP,
appropriate,2972,1,JJ,
knw,2825,6,VB,VBP,FW,NNP,NN,
grandchildren's,7903,1,
doubt,8299,4,NN,VBP,
controlled,1221,2,VBN,VBD,
suck,678,13,VBP,VB,NNP,
offering,4277,4,VBG,
league,8388,2,NN,
#thetruth,7209,1,NNP,
ursula,8838,1,NNP,
stuff,1292,30,NN,
mmmmm,3154,1,NN,
millionaires,2432,4,NNS,
thin,3813,1,JJ,
bridge,3465,1,NN,
kno,4257,8,VBP,FW,NN,VBD,
included,4858,1,VBN,
srsly,306,2,RB,
padres,10691,1,NNS,
equivalent,9665,1,NN,
appreciate,5016,5,VBP,VB,
fend,9597,1,VB,
oncehes,2354,1,
#twisters,8435,1,NNS,
busted,3268,1,VBD,
affect,7133,4,VB,VBP,
smaller,6017,1,JJR,
undecideds,6515,2,NNS,
#prolife,4732,1,NN,
steve,3518,2,NNP,
wack,560,4,NNP,NN,
#constitution,5539,1,NN,
#someonesdying,6833,1,VBG,
stupidly,6666,1,RB,
treated,5047,2,JJ,VBN,
stevens,5328,6,NNP,
kkk,1299,8,NN,NNP,
skipping,8099,3,VBG,
blessgs,7386,1,NNS,
iran,9983,1,NNP,
iraq,2434,2,NNP,
supprtng,7285,1,NN,
stuffy,6531,1,JJ,
adequately,3901,1,RB,
felt,2832,6,VBN,VBD,
imagining,8837,1,VBG,
jezzy,9622,1,NN,
uhhhhhh,7073,2,NNP,JJ,
buster,7315,1,NN,
condoms,7082,1,NNS,
wordsseal,10537,1,
#ego,2918,1,NN,
eople,4117,2,NNP,
prximo,2104,1,NN,
skint,9649,1,NN,
passed,1484,7,VBD,VBN,
fight,1330,26,VB,NN,VBP,
mexiconot,4353,1,
goona,6442,1,NN,
1t,9784,1,NN,
passes,8459,1,VBZ,
gangnam,6681,3,NNP,
coherence,8200,1,NN,
mariah,1187,1,NNP,
talkingprob,6683,1,
#de,2216,5,VBP,NN,
turning,2426,6,VBG,
showed,1291,3,VBD,
danced,9031,1,VBD,
interupts,10214,1,NNS,
staring,2087,6,VBG,
snow,9425,1,NNP,
2b,9004,1,
points,2029,32,NNS,VBZ,
stamps,3114,11,NNP,NNS,
pointu,10129,1,
uncrustable,6729,1,JJ,
opportunities,3321,10,NNS,
brain,4637,4,NN,
assshut,10542,1,
skied,10392,1,VBD,
turn,1699,27,VB,NN,VBP,
anti,6335,3,JJ,
#co,5307,1,NN,
#cn,8515,1,NN,
billionaire,10142,1,NN,
adhering,8957,1,JJ,
organizer,6291,2,NN,
uncles,5366,1,NNS,
turf,9062,1,NN,
organized,5151,2,VBN,
ants,10628,1,NNS,
#ca,6714,1,NN,
bwahahahahaha,4820,1,NNP,
favorite,1083,8,NN,JJ,NNP,
compassion,2212,2,NN,
#voteno,4619,1,NNP,
turd,3838,1,NN,
loool,5153,1,NN,
afraid,5349,5,JJ,NNP,
1b,3994,1,NN,
1d,8335,1,NN,CD,
constitutn,7387,1,NNP,
shower,2508,2,NN,
#chicago,4593,1,NN,
ways,2815,8,NNS,NNP,
born,2360,18,VBN,
soooo,3956,4,RB,JJ,NNP,
cheney,7097,3,NNP,
tattt,8788,1,NN,
allegations,8851,1,NNS,
brags,9792,1,VBZ,
#romneyryan2012,139,144,
figure,4339,8,VB,NN,VBP,
smarter,4945,5,RBR,
civil,198,26,JJ,NNP,
crisis,2167,3,NN,NNP,
#indyvote,2332,3,NN,NNP,
#bo,7402,1,NN,
tailored,7259,1,VBN,
rounded,1001,1,VBN,
proceeded,3449,2,VBD,
jut,1580,2,VBN,JJ,
jus,2970,14,NN,VBZ,NNP,
luxurious,3279,1,JJ,
boss,1690,9,NN,NNP,
predicted,6873,1,VBN,
fvuk,5656,1,JJ,
aginst,574,1,IN,
fault,3456,7,NN,
scrutinized,10264,1,NNP,
combined,6828,3,NNP,VBN,
worrying,7793,1,VBG,
#beardlove,9930,1,JJ,
mixture,9803,1,NN,
ayers,7779,1,NNP,
freeman,5025,1,NN,NNP,
actions,3690,4,NNS,
coding,9805,1,VBG,
prohibition,8461,1,NN,
fear,3307,6,VBP,VB,NN,
hormone,3699,1,NN,
detain,7744,2,VB,
salad,2598,1,NN,
ramming,2863,1,VBG,
detail,2709,14,NN,
recording,5600,1,VBG,
#uhuhuh,9677,1,NN,
#marines,9118,1,NNS,
gettin,1829,12,VB,NN,NNP,VBG,JJ,
#dooooontcare,2932,1,NNP,
stupider,10165,1,JJR,
loose,3904,3,JJ,RB,
ratchet,7533,2,NN,VB,
affected,4018,1,VBN,
that'll,6241,3,
ripping,200,5,VBG,
#whyreelecthim,5376,1,NN,
#potkettle,9127,1,JJ,
democrat,2061,14,NN,NNP,
evidently,3789,1,RB,
showers,6906,1,NNS,
#epic,6778,1,JJ,
networks,626,1,NNS,
stump,9850,1,NN,
unable,5983,2,JJ,
yall's,5576,1,
white,430,81,JJ,NNP,
jst,6911,1,VBP,
properly,277,7,RB,
deteriorating,8620,1,VBG,
edgington,1097,1,NNP,
pageant,9667,2,NN,
races,1837,1,NNS,
showin,1557,1,JJ,
pplhe's,10068,1,
opponents#denverdebate,9007,1,
5t,7358,1,CD,
model,4203,21,NN,NNP,
similarities,1322,1,NNS,
scoobie,9672,1,NNP,
4b,9003,1,CD,
haircut,9491,1,NN,
feds,401,3,NNS,
#cunnilingus,9339,1,NN,
infinity,6742,1,NN,
illiterate,2643,3,JJ,
stoppp,6836,1,NNP,
elaborate,3924,2,VB,
blinkperminute,4919,1,
3do,6176,1,CD,
feed,3300,15,VB,NN,
dibiasi's,4966,1,
accent,7889,3,NN,NNP,
confidential,644,1,NNP,
glaring,10717,1,VBG,
brack,5937,1,NNP,
honour,6680,1,
girls,6691,8,NNS,NNPS,
feel,78,74,VBP,VB,NNP,NN,
bowl,3043,2,NNP,NN,
dcor,7033,1,NN,
ronaldo,10106,1,NNP,
crucial,2592,2,JJ,
assing#obama,5769,1,
feet,1887,5,NNS,
fees,1471,2,NNS,
hatin,2575,1,NN,
bubba's,5113,1,
roslehtinen,9321,1,
3d,7212,1,NN,
#stupidestpersonalive,6688,1,JJ,
beaten,7824,1,VBD,
whoever,488,18,WP,
uhuh,4297,1,NNP,
scribble,6890,1,VB,
#youfuck,5428,1,NN,
dissuade,8159,1,VB,
eyebrows,2623,4,NNS,
masters,2983,2,NN,NNS,
elders,9522,1,NNS,
accept,7517,1,VB,
haircutlet,5993,1,NN,
bases,6496,3,NNS,
#liar,4105,3,JJ,NN,
eastwood,3175,1,NNP,
bullshytttt,6191,1,NN,
bettman,7639,1,NNP,
simultaneously,2005,1,RB,
whisper,5789,2,VB,NN,
etchasketch,7996,1,
goobama,7055,1,NNP,
sales,8234,1,NNS,
camei,8856,1,
criminal,4098,1,JJ,
hopped,7064,3,VBN,VBD,
#thechallenge,2409,2,NNP,
speaking,310,51,VBG,NN,
choose,1050,18,VB,VBP,
precisin,7712,1,FW,
tweetsposts,10433,1,
kat,8594,1,NN,
wishes,6289,3,VBZ,
wherentheyre,7749,1,JJ,
director,762,1,NN,
kai,8372,1,NNP,
banged,7196,1,VBN,
putting,2263,15,VBG,
unqualified,10186,1,JJ,
9m,10140,1,
loehrer,1959,1,NNP,
#messiah's,5490,1,
seguro,61,1,FW,
wished,9103,3,VBD,VBN,
preexisitng,8895,1,
slayers,10672,1,NNS,
timesit,7562,1,
#notmultiplechoice,6193,1,NN,
boosie,3818,6,NNP,NN,
google,7617,3,NNP,NN,
episode,4625,6,NN,
whooville,5870,1,NNP,
comedy,4911,3,NNP,NN,
tiger,5473,1,NN,
wann,9671,1,VBP,
failed,1869,14,VBN,VBD,JJ,
stronghand,1396,1,NN,
simpleif,7914,1,
paycheck,2842,4,NN,
anit,3099,1,VBD,
everyones,4897,2,NNP,NNS,
latter,9346,1,JJ,
boston,4368,3,NNP,
eden,1638,2,NNP,
#mittsucks,9893,1,NN,
#romneyfor,5398,2,JJ,
taxpaying,7579,1,JJ,
want,639,265,VB,VBP,NNP,VBD,JJ,
hence,7266,1,RB,
entertained,9249,1,VBN,
steal,3637,3,VB,
edge,5095,2,NN,
heaven,5160,1,NN,
#thatswhatsknownasazinger,7002,1,NNP,
hacemos,10148,1,FW,
pootie,6263,1,NNP,
#romneyjustsucks,3988,1,NNS,
7m,10139,1,
badlook,3980,1,
access,458,2,NN,
stun,1265,1,JJ,
donald,1014,1,NNP,
followup,5665,1,
#angry,3831,1,VBP,
brand,6242,1,NN,
hates,2511,11,VBZ,
based,1447,8,VBN,
hater,3206,1,NN,
crips,5484,3,NNP,
educacion,10690,1,FW,
bolt,9603,1,NNP,
cript,2989,1,JJ,
shocker,2996,1,NN,
solutions,5404,4,NNS,
mcdonald,8211,1,NN,
shocked,5641,2,VBN,
wats,10128,1,VBZ,
#life,3486,3,NN,
#teamneither,2618,1,NN,
upfront,6843,1,JJ,
nationally,343,2,RB,
bold,247,5,JJ,
turned,2289,9,VBD,VBN,
incongruous,1205,1,JJ,
militaryamerica,5750,1,
directly,2461,7,RB,
#lies,3093,2,NNS,NN,
#powerpart,1930,1,NNP,
translates,10550,1,VBZ,
accuse,10043,1,VB,
thrown,2611,5,VBN,
gesturing,1523,1,VBG,
implication,881,1,NN,
succeed,3882,13,VB,VBP,
potus,446,24,NNS,NNP,NN,NNPS,JJ,
turner,5781,2,NNP,
throws,4505,1,VBZ,
#factcheckthis,8946,1,NN,
sense,2355,24,NN,
staying,6655,3,VBG,
smthn,4783,1,NN,
bully,828,8,NNP,NN,
rommney,571,3,NNP,
bomb,8061,2,NN,
responsibilities,6711,3,NNS,
popular,5492,4,JJ,
wave,6103,2,NN,NNP,
ifsick2lt4,5374,1,
#votemarijuana,8407,1,NN,
pneumonia,6611,1,NN,
feelings,6912,2,NNS,
friend,5142,8,NN,
warn,8922,1,VB,
#fuckingignorant,5555,1,JJ,
stop,409,109,VB,NN,VBP,NNP,
warm,10219,1,JJ,
voice,304,29,NN,NNP,
interests,5613,2,NNS,
abraham,195,37,NNP,VB,
#unstoppable,10250,1,JJ,
orchestra,6300,3,NN,
sexist,2567,2,JJ,
boosiewhat,3275,1,
#ineedtogrowup,7249,1,NN,
wars,2098,8,NNS,
pretty,130,29,RB,NNP,JJ,
merely,5917,1,RB,
employing,2871,1,VBG,
bond,8468,1,NN,
#decision2012,3949,11,
#athiest,6796,1,JJS,
liesss,8482,1,NNP,
#whatareyoutalkingaboutmrpresident,2883,1,JJ,
injuriesuh,9166,1,
meat,2487,3,NN,
#collegetranscripts,1914,1,NNS,
bone,1010,4,NN,
#getglue,6030,1,NN,
mean,513,61,VBP,VB,NN,JJ,
lehrer,397,234,NNP,NN,
offense,6665,7,NN,
guiltlessly,6399,1,RB,
meal,9177,1,NN,
letterman,5276,1,NNP,
office,326,47,NN,NNP,
niice,10312,1,NN,
#mitt's,8415,1,
interrumpe,4884,1,JJ,
boot,9565,1,NN,
mistake,6519,5,NN,NNP,
matter,635,32,NN,NNP,VB,VBP,
website,3195,2,NN,
naturally,9668,1,RB,
#menlikepushingshoppingcarts,8237,1,NNS,
steel,7143,1,NNP,
domestic,7423,3,JJ,
rules,1012,27,NNS,
ruled,5432,2,VBD,
boob,7508,1,NN,
#augreacts,7463,1,VBZ,
steet,10685,1,NNP,
interupting,10384,1,VBG,
creeping,1736,2,VBG,
alternatives,3392,1,NNS,
book,1971,6,NN,
boom,3124,12,NN,NNP,VBP,
substantive,4947,4,JJ,
anne,10305,1,NNP,
boon,6364,1,NN,
safedoes,1781,1,
ernment,1475,1,NN,
framed,9518,1,VBN,
bacon,6098,4,NNP,NN,
oscarthegrouch,7239,1,
parts,5044,3,NNS,
party,795,26,NN,NNP,
curtesy,10267,1,JJ,
spoke,2182,2,VBD,NNP,
middleincome,6180,1,
promoting,9313,1,VBG,
adresss,10434,1,VBZ,
schooling,7177,3,NNP,NN,
tent,10506,1,NN,
presidentim,3999,1,
hungry,3116,7,JJ,
substantial,8914,1,JJ,
fightobama,10100,1,
intelligence,6427,4,NN,
billy,4718,2,NNP,
botox,2102,1,NN,
germs,8751,1,NNS,
oscars,6299,1,NNP,
preexisting,1466,42,JJ,VBG,NN,
offers,4654,1,VBZ,
modivate,8678,1,VBP,
tema,9376,1,NNP,
proabortion,10459,1,
bridge's,10362,1,
#uppers,8402,1,NNS,
#thatwasamistake,7489,1,JJ,
discuss,3468,4,VB,NNP,
knowledgable,5934,2,JJ,
drumny,10596,1,NN,
aansprekende,8875,1,NN,
steering,6941,1,VBG,
opening,1900,5,VBG,NN,
bitter,8800,1,JJ,
pills,5270,2,NNS,
goes#debates,7457,1,
annoying,2174,15,JJ,VBG,
salvador,7337,1,FW,
#manup,7949,1,NN,
myriad,9123,1,JJ,
scribbling,2795,1,VBG,
bills,1908,9,NNS,
presidenthe,8410,2,
mafuckano,6229,1,
scathing,2302,1,JJ,
messiah,7541,1,NN,
mistakes,6354,2,NNS,
foreclosures,4357,1,NNS,
scandal,7537,1,NN,
#cashmoney,6483,1,NN,
youths,8784,1,NNS,
rival,4592,1,JJ,
jason,8087,2,NNP,
grind,10404,1,NN,
authority,2851,1,NN,
#denve,6240,2,NN,
life's,10701,1,
pancakes,5900,2,NNS,
ascending,9517,1,VBG,
tell,577,111,VB,VBP,NNP,
grinn,6233,1,NN,
interesting,550,21,JJ,
marriages,5219,2,NNS,
#thuglife,6062,1,NNP,
stir,3021,1,VB,
grins,9086,1,VBZ,
#failed,5300,1,NN,
choices,1628,7,NNS,
slaves,996,5,NNS,
digging,1059,4,NN,VBG,
morning,6274,3,NN,
upwards,5583,1,NNS,
#whoswithme,971,1,NN,
savehis,5052,1,
you'r,10439,1,
engang,1670,1,NN,
tution,9687,1,NN,
shooting,8602,1,VBG,
#hateromney,7786,1,NN,
ham,10143,1,NNP,
#whitepeoplestaymad,8704,1,NN,
han,1677,1,NN,
physical,5929,1,JJ,
congress,1566,28,NNP,NN,
#notimpressed,3215,1,VBN,
backs,3852,3,NNS,
manuel,5841,1,NNP,
refute,6449,1,VB,
debatehow,9475,1,
wanting,105,2,VBG,
#jmsdebates,631,1,
fundraiser,9169,1,NN,
hah,9126,2,NN,
trimming,2330,1,VBG,
neiman,5843,1,NNP,
#romneylies,5852,3,NNS,
friday,6752,2,NNP,
criticizing,4330,2,VBG,
nightrt,10378,1,
rebut,4244,1,VB,
seriousness,1701,1,NN,
hbo,4072,2,NNP,
duuuuuuuun,10563,1,NN,
bizkit,10369,1,NNP,
refuse,3412,8,VBP,VB,
offend,5453,1,VBP,
hay,10146,1,NN,
#massachusettsschools,7851,1,NNS,
orator,2164,3,NN,
freak#denverdebate,8078,1,
spiritually,5968,1,RB,
religious,1279,31,JJ,NNP,
presidentcy,5938,1,NN,
romneymore,5450,1,NN,
#youngpeople,6337,1,VBP,
response,3739,8,NN,
messes,6639,1,VBZ,
get's,9515,1,
incorrectly,3269,1,RB,
showing,2765,16,VBG,NN,
tonight,266,116,NN,RB,NNP,
locate,1834,1,VB,
unencumbered,10497,1,JJ,
music,3396,8,NN,
messed,2910,6,VBN,VBD,
funniest,5652,2,JJS,
therefore,4092,7,RB,
never,518,116,RB,NN,VBP,NNP,
america#romney,4003,1,
embarass,3756,1,VB,
protector,4983,1,NN,
#vma,4667,1,VBP,
relishes,3366,1,VBZ,
blows,6619,2,NNS,
politicin,1415,1,VBG,
viewer,8731,1,NN,
gigantism,7381,1,NN,
govern,5389,1,VB,
usted,8987,1,VBD,
somehow,3173,1,RB,
uplifting,5969,1,VBG,
hee,572,1,NN,
wests,7823,1,NNPS,
goofy,9297,1,NN,
hed,4077,1,VBD,
#helpus,9465,1,NN,
hea,5575,1,NN,
#politifactthis,1433,2,NN,
#unfollow,4335,1,JJ,
hey,490,38,UH,NNP,RB,NN,
among,629,3,IN,
hes,1088,47,NNS,VBZ,NNP,
noche,923,2,FW,
doctors,3841,5,NNS,
everyone,930,79,NN,
hillbillies,7340,1,NNS,
listed,3858,1,VBN,
transfer,9457,1,NN,
vampires,5814,2,NNS,NNPS,
teen,3122,3,NNP,NN,JJ,
mexican,5903,1,NNP,
#usmc,5200,1,NNP,
yearssuck,3950,1,
pointed,9141,1,VBD,
zelfverzekerd,8139,1,NN,
oppurtunities,10208,1,NNS,
1hr,3983,1,JJ,
imagined,7630,1,VBD,
damages,10116,1,NNS,
#debatesagree,2904,1,NN,
decisions,3609,15,NNS,
scissors,2617,1,NNP,
#presidentobama,2375,1,NN,
pays,5063,2,VBZ,
menang,7481,1,NN,
celebs,6203,1,NNS,
#truth,1218,5,NNP,NN,JJ,
vegetable,3153,1,NN,
lymes,5979,1,NNS,
#hungergam,9426,1,NN,
juiced,4439,1,JJ,
newspaper,8103,1,NN,
#truuu,1562,3,NN,VBP,
flaws,7283,2,NNS,
anemia,9772,1,NN,
obama#teamobama,3802,1,
29th,6840,1,JJ,
#predsidentialdebate2012,10010,1,
unless,1660,29,IN,NNP,
#besmartamerica,10091,1,NN,
lightyear,8127,1,NN,
listen,551,53,VB,VBP,NNP,
pajak,7927,2,NN,
stay,95,34,NNP,VB,NN,VBP,
modernization,8761,1,NN,
star,3389,8,NNP,NN,VB,
grumbling,3220,1,VBG,
retains,6987,1,VBZ,
tech,7657,3,NNP,NN,
#diabetes,5135,1,NNS,
studying,1499,3,VBG,
judging,5606,4,VBG,
discus,10661,1,VB,
biracial,10311,1,NNP,
begun,1714,2,VBN,
stab,5677,1,NN,
#desperation,2562,1,NN,
hhs,8158,1,NNP,
paws,4448,1,NNS,
sings,444,1,VBZ,
efficiency,9049,1,NN,
#pickensplan,6208,1,JJ,
capcom,10034,1,NNP,
hie,9980,1,NN,
hid,10284,1,VBD,
#robberbaron,6259,1,NN,
hic,9798,1,NN,
hip,6878,1,NN,
wisdom,7982,2,NN,
elections,1695,11,NNS,
opportunityto,7687,1,
authorization,4373,1,NNP,
spoon,3884,3,NN,
conceived,4141,1,VBN,
since,156,35,IN,
type,1817,20,NN,
cooler,2840,2,JJR,
antiplan,7218,1,
motions,9675,1,NNS,
hiv,10051,1,NN,
hit,1403,24,NN,VB,VBD,VBN,
practically,9954,2,RB,
primary,4192,8,JJ,
tear,10127,1,VB,
ideally,3073,1,RB,
aborting,5990,1,VBG,
medicine,9768,1,NN,
turkeys,4676,1,NNS,
prepaid,7572,1,JJ,
onto,2162,3,IN,
approve,3187,3,VBP,
solved,8448,1,VBN,
pleasure,6945,1,NN,
sovereignty,10528,1,NN,
printing,958,1,VBG,
team,259,24,NN,NNP,VBP,
owned,1793,2,VBN,
dinner,2395,6,NNP,NN,
brutto,4291,1,NN,
paul,360,30,NNP,NN,
plansthat's,7156,1,
employers,9689,1,NNS,
genetically,2976,1,RB,
owner,9970,1,NN,
#shutup,2291,4,NN,JJ,
debatehes,1801,2,NNS,
mikes,7923,1,NNS,
stfu,3713,31,NN,VB,NNP,FW,NNS,
christian,2031,8,JJ,NNP,
massachusettsso,10438,1,
#fullylegalizeit,3628,1,NN,
african,1003,5,JJ,NNP,
stateswill,10050,1,
goods,6544,1,NNS,
flexing,1539,1,NN,
pather,2726,1,NN,
considered,3758,2,VBN,
politician,956,7,NN,
tolerate,4229,3,VB,VBP,
effectiveness,5161,1,NN,
#loljustkidding,10356,1,VBG,
tinite,8501,1,NN,
path,4136,1,NN,
#fuckkkkk,9340,1,NNP,
#huh,3897,1,NN,
addiction,466,7,NN,
outings,6039,1,NNS,
#ifyouknowwhatsgoodforthiscountry,4479,1,JJ,
14th,2938,1,JJ,
visionary,8727,2,JJ,
mirarse,4754,2,NN,
debatebetter,6454,1,
investments,6674,1,NNS,
youu,7252,2,FW,NNP,
annual,2252,1,JJ,
political,874,25,JJ,
nigha,6161,1,NN,
legislators,327,1,NNS,
colorado,4520,2,NNP,
agreement,10280,1,NN,
modify,5671,1,VB,
sport,3488,1,NNP,
creeper,10261,1,NN,
past,1633,18,IN,JJ,NN,NNP,
death'shead,5232,1,
wthe,2692,1,
troops,4857,3,NNS,
pass,2464,18,VBP,NN,VB,
mormon,4123,9,JJ,NNP,NN,
youd,2343,1,NNP,
election,334,102,NN,NNP,
#prezd2012,5883,1,
abortion,2624,8,NN,
studdard,6541,1,NNP,
ears,1055,8,NNP,NNS,
icdc,6807,5,NN,NNP,
boppers,4032,1,NNPS,
night,295,68,NN,
disrespectful,2207,15,NNP,JJ,
stem,10340,1,NN,
earn,8742,1,VB,
step,2128,9,NN,VB,
#lifeofaprincess,10070,1,NN,
gma,3157,1,NNP,
matched,5557,2,VBN,
somethings,7623,1,NNS,
hardship,9233,1,NN,
nice,398,16,JJ,
fannie,6462,1,NNP,
countries,1865,3,NNS,
customer,9441,1,NN,
tonights,6256,1,NNP,
facilitator,8535,2,NN,
all'arbitro,4295,1,
nominee,1888,3,NN,
crushing,3564,6,VBG,
gonna,297,123,FW,NN,NNP,VB,VBP,NNS,VBZ,JJ,RB,
responsibility,453,20,NN,
attentive,2593,1,JJ,
vote,36,265,VB,NN,VBP,NNP,
victimized,2574,4,VBN,
churches,7683,1,NNS,
absurd,3767,3,JJ,
goodnight,4719,3,NN,NNP,
blood,4476,5,NN,
lolol,1738,2,NN,NNP,
demon,7482,1,NNP,
yup,2505,4,NN,NNP,RB,
yur,1054,1,NNP,
coordinating,8652,1,VBG,
#thatisall,6488,1,NN,
untill,10309,1,NN,
nick,9416,1,NNP,
itno,5980,1,
coolin,10649,1,VBP,
#johnstewart,10007,1,NN,
referred,1232,4,VBN,VBD,
surprise,4040,5,NN,JJ,
offered,5850,2,VBN,VBD,
lolll,5645,2,NNP,
god,1379,96,NNP,NN,
#realdebatequote,2549,1,NNP,
mapthis,6095,1,
irrelevant,7009,3,JJ,
messages,7938,1,NNS,
stateshe,9390,1,
american,1004,82,JJ,NNP,NN,
thristy,9193,1,JJ,
wboards,2452,1,
kardashian,10603,1,NNP,
barracketolgy,9817,1,
definitely,1805,23,RB,NNP,FW,
#occupythedebates,10341,1,NNS,
gne,9145,2,VBP,NNP,
whatever,570,13,WDT,
inadequacies,10470,1,NNS,
#manufacturers,4269,1,NNS,
weed,2268,2,NN,
dressed,10314,1,VBN,
theee,7846,1,JJ,
aliens,5881,2,NNP,NNS,
cancelling,8343,2,NNP,
americai,9257,1,
repeated,2801,1,VBD,
espaol,7730,2,NNP,
#imperialism,8038,1,NN,
challenge,2753,3,NN,
presenting,2903,1,VBG,
sorry,99,45,JJ,RB,NNP,
oomf,6318,1,JJ,
week,2843,10,NN,
mocha,7490,1,NNP,
percent,3130,6,NN,NNP,
#cnbc,6349,1,JJ,NNP,VBP,
#edreform,9680,1,NN,
coolly,5463,1,RB,
skillful,10135,1,JJ,
straw,5871,2,NN,
